,OPERATION NAME,ZIPCODE,VENDOR TYPE,LATITUDE,LONGITUDE
4193,BEST YONKERS SMOKE SHOP AND VAPE INC.,10705,OTHER,40.91627406,-73.89066031
4194,MARIO RIVERDALE DELI GROCERY CORP.,10705,DELICATESSEN,40.92361899,-73.900471
4195,BUS STOP DELI INC.,10705,DELICATESSEN,40.92347,-73.89592499
4196,SUPER DELI 617 LLC,10705,DELICATESSEN,40.90944522,-73.87984449
4197,DEVISH CORPORATION,10706,STATIONERY STORE,40.99593801,-73.88230297
4198,HASTINGS STATIONERY CORP,10706,STATIONERY STORE,40.99457759,-73.88232949
4199,"CORNERSTONE STATIONERY, INC.",10706,STATIONERY STORE,40.98646202,-73.87201
4200,MADABA DELI & GROCERY,10706,GROCERY SUPERMARKET,40.996059,-73.88186896
4201,PABLO P. DELI GROCERY LLC,10707,CONVENIENCE STORE,40.94773901,-73.82400801
4202,"EASTCHESTER SERVICE STATION, INC.",10707,CONVENIENCE/GAS,40.95562202,-73.814357
4203,"J.S. LUNCHEONETTE, INC.",10707,DELICATESSEN,40.95908628,-73.82057109
4204,FERRIS MINI MARKET INC.,10707,DELICATESSEN,40.94978499,-73.82602
4205,"LUNDE'S GROCERY, LLC",10707,CONVENIENCE STORE,40.94930628,-73.82486209
4206,"PARKWAY DELI & GROCERY, INC.",10708,DELICATESSEN,40.94402731,-73.83983504
4207,HK SMOKE SHOP CORP.,10708,TOBACCO RETAIL,40.92865098,-73.80865169
4208,JOHN A. HANNA & SONS INC.,10708,GAS STATION,40.92903703,-73.80916192
4209,COMAR RESTAURANTS INC,10708,RESTAURANT/ATUPA,40.93916248,-73.83469306
4210,4 TIME AUTO REPAIR CORP.,10708,CONVENIENCE/GAS,40.92432701,-73.84579601
4211,GILLARD'S INC.,10708,CONVENIENCE STORE,40.94136173,-73.83758602
4212,"COCO FARMS OF SCARSDALE, INC.",10708,CONVENIENCE/GAS,40.98008787,-73.77613132
4213,BROTHERS FRESH FRUIT & VEGETABLES,10708,GROCERY SUPERMARKET,40.94134701,-73.83709401
4214,"VALUE DRUG BRONXVILLE, INC.",10708,PHARMACY,40.94001601,-73.83342298
4215,J & G FOOD MART INC.,10708,DELICATESSEN,40.92865098,-73.80865169
4216,SIWANOY COUNTRY CLUB,10708,OTHER,40.93448273,-73.82877507
4217,"ACME MARKETS, INC.",10708,GROCERY SUPERMARKET,40.93900301,-73.833972
4218,850 CLOUDHOUSE CORP.,10708,TOBACCO RETAIL,40.92795214,-73.84251253
4219,CHESTNUT MARTS,10708,CONVENIENCE/GAS,40.92838589,-73.80825502
4220,LEEWOOD GOLF CLUB INC.,10709,OTHER,40.970424,-73.81533098
4221,"EASTCHESTER SERVICE CENTER, INC.",10709,GAS STATION,40.954965,-73.81444501
4222,DAIRY MART LLC,10709,DELICATESSEN,40.9511132,-73.81683298
4223,STOP & SHOP SUPERMARKET COMPANY,10709,GROCERY SUPERMARKET,40.95569641,-73.81382226
4224,MOE'S SUPER DELI INC.,10709,DELICATESSEN,40.95032181,-73.81847454
4225,HUNTLEY CARDS & GIFTS LLC,10709,STATIONERY STORE,40.95620222,-73.81205372
4226,LEEWOOD GOLF CLUB INC. 8TH,10709,OTHER,40.970424,-73.81533098
4227,600 WHITE PLAINS ROAD GAS & MART INC.,10709,CONVENIENCE/GAS,40.962759,-73.81007201
4228,CELTIC SMOKE INC.,10710,OTHER,40.95266501,-73.84324004
4229,JAWS CCL 1694 INC.,10710,BAR/LOUNGE,40.95680504,-73.84161264
4230,SB BROTHERS ASSOCIATES INC.,10710,DISCOUNT STORE,40.95339,-73.85772396
4231,GULF EXPRESS MART LLC,10710,CONVENIENCE/GAS,40.95432999,-73.864777
4232,CENTRAL HGHTS SERVICE STATION INC,10710,CONVENIENCE/GAS,40.96470323,-73.83866529
4233,AJIT K. CORP,10710,CONVENIENCE/GAS,40.9360937,-73.85553252
4234,BLACKMAR LLC,10710,DELICATESSEN,40.97149999,-73.83504396
4235,REDA MINIMART CORP.,10710,CONVENIENCE/GAS,40.95960598,-73.87027796
4236,CENTRAL AVE SMOKE SHOP INC.,10710,OTHER,40.97427112,-73.83388437
4237,TEE & LEE QUICK STOP LLC,10710,DELICATESSEN,40.95095608,-73.84552166
4238,WESTCHESTER TOWER DELI,10710,DELICATESSEN,40.96235902,-73.84020403
4239,GRBSO LLC,10710,OTHER,40.964786,-73.83921303
4240,RONALD NESHEIWAT,10710,CONVENIENCE STORE,40.947709,-73.876368
4241,SMOKER'S CELLAR INC.,10710,TOBACCO RETAIL,40.95313342,-73.84349126
4242,CENTRAL PARK FOOD CORP.,10710,CONVENIENCE/GAS,40.92646599,-73.85865201
4243,PRAKAT PRANUK SWAMI CORP.,10710,GROCERY SUPERMARKET,40.97549483,-73.83152603
4244,FAMILY STYLE CONVENIENCE FOOD,10710,DELICATESSEN,40.97561382,-73.83259468
4245,1573 CENTUCK FRESH FARM CORP.,10710,GROCERY SUPERMARKET,40.95284933,-73.84384342
4246,TANGLEWOOD STATIONERY,10710,STATIONERY STORE,40.97511526,-73.83302381
4247,GARY AND BHUDA CORP.,10710,CONVENIENCE STORE,40.94774299,-73.87682599
4248,ROYAL PETROLEUM TRANSPORTATION INC.,10710,CONVENIENCE/GAS,40.96019406,-73.84120054
4249,HUGHES MOTORS CORP.,10710,CONVENIENCE/GAS,40.92056651,-73.86669116
4250,COCO FARMS OF TUCKAHOE RD INC.,10710,CONVENIENCE/GAS,40.95333598,-73.84725304
4251,"COUNTY BEER & SODA, INC.",10801,LIQUOR/BEVERAGE STORE,40.90523798,-73.78882799
4252,NEW ROCHELLE FOOD MARKET INC.,10801,CONVENIENCE STORE,40.91375802,-73.78436203
4253,49 HORTON GROCERY CORP.,10801,DELICATESSEN,40.91990963,-73.78932308
4254,LUCKY TRADING 486,10801,CONVENIENCE STORE,40.909059,-73.78089703
4255,ZOE MINI MARKET INC.,10801,CONVENIENCE STORE,40.90927701,-73.79601698
4256,BEST VALUE 99 CENT PLUS INC.,10801,DISCOUNT STORE,40.91451517,-73.79438407
4257,AVENTURA DELI & GROCERY INC.,10801,DELICATESSEN,40.91421735,-73.79425258
4258,SUPER MART NR INC.,10801,GROCERY SUPERMARKET,40.90596398,-73.785579
4259,MAIN STREET DELI & GROCERY INC.,10801,DELICATESSEN,40.91463099,-73.77272702
4260,CHRIS DIAGNOSTIC INC.,10801,CONVENIENCE/GAS,40.91910198,-73.76595
4261,LA MEXICANA GROCERY INC.,10801,GROCERY SUPERMARKET,40.910332,-73.79636198
4262,NR 635 FUEL CORP.,10801,CONVENIENCE/GAS,40.90643601,-73.78574001
4263,STOP & SHOP SUPERMARKET CO.,10801,GROCERY SUPERMARKET,40.91234829,-73.77896191
4264,370 NORTH AVENUE CORP,10801,DELICATESSEN,40.91467898,-73.78495899
4265,NEW ROCHELLE GAS INC.,10801,CONVENIENCE/GAS,40.90442699,-73.787708
4266,SHOP RITE OF NEW ROCHELLE,10801,GROCERY SUPERMARKET,40.91644999,-73.77891698
4267,GUNHILL FUEL CORP,10801,GROCERY SUPERMARKET,40.87257002,-73.850396
4268,COUSIN'S CIGARS,10801,TOBACCO RETAIL,40.91463099,-73.77272702
4269,JASMEET S BHALLA,10801,STATIONERY STORE,40.90415051,-73.78843089
4270,VALDEZ MAIN STREET DELI CORP.,10801,DELICATESSEN,40.90340402,-73.78942797
4271,"396-398 NORTH AVENUE, INC.",10801,DELICATESSEN,40.91559392,-73.78500752
4272,MIRAGE MARKET CORP.,10801,CONVENIENCE/GAS,40.90295701,-73.79012802
4273,"KRIPA & CHRISTEN, INC.",10801,CONVENIENCE STORE,40.905636,-73.78617696
4274,NORTH AVENUE FOOD MART,10801,CONVENIENCE/GAS,40.91752799,-73.78617604
4275,"CASTLE BEVERAGES, INC.",10801,LIQUOR/BEVERAGE STORE,40.91724598,-73.78549694
4276,GOLDEN IMPERIAL RESTAURANT INC.,10801,RESTAURANT/ATUPA,40.90993801,-73.78852398
4277,LA GUADALUPE,10801,GROCERY SUPERMARKET,40.90941154,-73.7949389
4278,LA BANDERA MARQUETA & DELI CORP.,10801,DELICATESSEN,40.90992591,-73.78955426
4279,BALAK FOOD MART,10801,DELICATESSEN,40.9196187,-73.78906589
4280,QUICK STOP MAIN ST SUPERMARKET INC.,10801,DELICATESSEN,40.91099234,-73.77817577
4281,AL QAIM ENTERPRISES INC.,10801,TOBACCO RETAIL,40.90735999,-73.77915402
4282,"JOE'S DELI AND CATERERS OF NEW ROCHELLE, INC.",10801,DELICATESSEN,40.91127999,-73.79668602
4283,"C & L PICCOLA, INC.",10801,GROCERY SUPERMARKET,40.90972402,-73.79048098
4284,"ROB BURNS, INC.",10801,OTHER,40.90834752,-73.78171761
4285,"MALARVADI, INC",10801,CONVENIENCE STORE,40.90757599,-73.78238801
4286,ULYSIS LOPEZ,10801,GROCERY SUPERMARKET,40.909844,-73.78891399
4287,CEASAR'S DELI GROCERY CORP,10801,DELICATESSEN,40.91153619,-73.77753875
4288,CONVENIENT PLUS INC.,10801,DELICATESSEN,40.90567799,-73.77438103
4289,"WEBSTER FOOD MART, INC.",10801,CONVENIENCE/GAS,40.910577,-73.79228301
4290,OUR SMOKE SHOP,10801,TOBACCO RETAIL,40.92294557,-73.78740498
4291,Z S NEWS STAND CORP.,10801,CONVENIENCE STORE,40.90994702,-73.78059403
4292,DON TONO DELI GROCERY CORP.,10801,DELICATESSEN,40.919975,-73.78947901
4293,PITSTOP 819 INC.,10801,CONVENIENCE/GAS,40.90161078,-73.79260986
4294,S.K. INFOTECH INC.,10801,CONVENIENCE STORE,40.90834657,-73.77955935
4295,F&F NEW ROCHELLE FOOD CORP.,10801,GROCERY SUPERMARKET,40.90781902,-73.78259102
4296,OMKAR NY INC.,10801,DELICATESSEN,40.92824002,-73.77249602
4297,JONU CORP.,10801,CONVENIENCE STORE,40.91202301,-73.783048
4298,DJS ALLIANCE INC.,10801,DELICATESSEN,40.908333,-73.78453402
4299,YK CHOICE DELICATESSENS CORP.,10801,DELICATESSEN,40.900007,-73.78699101
4300,"TOSTADAS QUITIPAN, INC.",10801,CONVENIENCE STORE,40.90938602,-73.79544601
4301,T & T GAS & CONVENIENCE CORP.,10801,CONVENIENCE/GAS,40.92427601,-73.78745797
4302,NEW ROCHELLE FOOD CORP.,10801,DELICATESSEN,40.909168,-73.78042396
4303,LA MICHOACANA HERMANOS DIAZ INC.,10801,DELICATESSEN,40.90971501,-73.79108901
4304,"TITO'S BUTCHER SHOP AND DELI, INC.",10801,DELICATESSEN,40.90755202,-73.79395503
4305,NEW CANDY INC.,10801,CONVENIENCE STORE,40.91147248,-73.77764754
4306,LINCOLN DELI CORP.,10801,DELICATESSEN,40.91764701,-73.78792501
4307,ALBERTO DE BARA,10801,TOBACCO RETAIL,40.90840999,-73.78269998
4308,1-MARINA DELI INC.,10801,DELICATESSEN,40.89596354,-73.77914152
4309,JR'S DELI MART FOOD CORP.,10801,DELICATESSEN,40.92132513,-73.78788728
4310,JESSICA NEWSTAND INC.,10801,STATIONERY STORE,40.94632842,-73.79541758
4311,EL MEXICANO MINI MART INC.,10801,CONVENIENCE STORE,40.910448,-73.79676004
4312,LA CHIQUITA KARINA DELI GROCERY CORP.,10801,DELICATESSEN,40.90919249,-73.79529936
4313,"SABROSA DELI & JUICE BAR, INC.",10801,DELICATESSEN,40.910433,-73.78167001
4314,"NEW ROCHELLE SUN, INC.",10801,CONVENIENCE/GAS,40.913884,-73.77641196
4315,CHESTNUT MARTS INC. #12203,10803,CONVENIENCE/GAS,40.91607086,-73.81094812
4316,LINCOLN AVENUE SERVICE STATION INC.,10803,CONVENIENCE/GAS,40.91577764,-73.80993621
4317,PELHAM MANOR SMOKE SHOP INC.,10803,TOBACCO RETAIL,40.89123798,-73.81682397
4318,RAMJI TRADING CORP.,10803,STATIONERY STORE,40.91078685,-73.81000352
4319,PELHAM GAS CORP.,10803,CONVENIENCE/GAS,40.89160699,-73.81808301
4320,PPGD INC.,10803,DELICATESSEN,40.92011598,-73.80516499
4321,"MANOR AUTO SERVICE CENTER, INC.",10803,GAS STATION,40.88720549,-73.7910323
4322,BOSTON & WEST INC.,10803,CONVENIENCE/GAS,40.89084399,-73.81743903
4323,DANNY'S CARD & GIFTS,10803,STATIONERY STORE,40.89128601,-73.82071501
4324,"B2B AUTO CARE, INC.",10803,CONVENIENCE/GAS,40.89637198,-73.80412496
4325,MANOR CARDS LLC,10803,STATIONERY STORE,40.89691601,-73.80448103
4326,MASH CIGARS LLC,10804,TOBACCO RETAIL,40.94598637,-73.7953359
4327,ACME MARKETS INC.,10804,GROCERY SUPERMARKET,40.94787388,-73.7949573
4328,JASLEEN ENTERPRISES INC.,10805,CONVENIENCE STORE,40.90516119,-73.77451354
4329,"7 DAYS GAS & FOOD MART, INC.",10805,CONVENIENCE/GAS,40.89615602,-73.77832697
4330,SHORETOWN CARD SHOP LLC,10805,STATIONERY STORE,40.89569703,-73.77943803
4331,KASHMIRA VARIETY LLC,10805,STATIONERY STORE,40.90516119,-73.77451354
4332,SUFFERN FOOD MART,10901,STATIONERY STORE,41.11632498,-74.15381201
4333,7-ELEVEN STORE 21450C,10901,CONVENIENCE STORE,41.11320402,-74.13207003
4334,MOBIL - WESLEY HILLS,10901,CONVENIENCE/GAS,41.15800701,-74.07033597
4335,BAGEL TRAIN,10901,DELICATESSEN,41.11305901,-74.152688
4336,TWISTED SISTERZ,10901,TOBACCO RETAIL,41.115322,-74.15270099
4337,GULF - AIRMONT,10901,CONVENIENCE/GAS,41.11476699,-74.11431397
4338,SHOP-RITE OF TALLMAN #264,10901,GROCERY SUPERMARKET,41.11336001,-74.10712104
4339,ROCKLAND MINI MART,10901,CONVENIENCE STORE,41.11589101,-74.15314297
4340,M & M SUPERSHOPPE,10901,GROCERY SUPERMARKET,41.11528399,-74.15050996
4341,BRIANA CONVENIENCE STORE,10901,CONVENIENCE STORE,41.11570698,-74.15124296
4342,TOBACCO SHOP,10901,TOBACCO RETAIL,41.11262999,-74.11360201
4343,QUICKIE MART,10901,CONVENIENCE STORE,41.11231902,-74.11790201
4344,GETTY MINI MARKET,10913,CONVENIENCE/GAS,41.06459598,-73.94966498
4345,QUICK STOP DELI,10913,DELICATESSEN,41.05561901,-73.97087203
4346,DARTH VAPOR,10913,TOBACCO RETAIL,41.063065,-73.9552
4347,QUICK N QUALITY,10913,CONVENIENCE STORE,41.06340801,-73.94954604
4348,BLAUVELT STATION ONE DELI,10913,DELICATESSEN,41.06064199,-73.95708296
4349,94 ANGELS DELI,10914,DELICATESSEN,41.40747353,-74.19313717
4350,FIVE CORNERS SUPER DELI,10915,DELICATESSEN,41.54220399,-74.36245099
4351,BULLVILLE FOOD MART,10915,CONVENIENCE/GAS,41.54333002,-74.36901201
4352,GENERAL STORE OF CAMPBELL HALL,10916,CONVENIENCE STORE,41.45509301,-74.26245497
4353,C&G PLUS COUNTRY STORE,10916,DELICATESSEN,41.43632899,-74.20416504
4354,C-H ONE STOP,10916,CONVENIENCE/GAS,41.45461146,-74.26010949
4355,DANNY'S MARKET,10917,DELICATESSEN,41.33189601,-74.12086996
4356,MOBIL CENTRAL VALLEY,10917,CONVENIENCE/GAS,41.32217199,-74.12378099
4357,A-PLUS MINI MART (SUNOCO),10917,CONVENIENCE/GAS,41.33003501,-74.12186699
4358,GULF EXPRESS,10917,CONVENIENCE/GAS,41.31570598,-74.13524903
4359,BEER WORLD,10918,LIQUOR/BEVERAGE STORE,41.352137,-74.27610599
4360,A-PLUS MINI MARKET,10918,CONVENIENCE/GAS,41.35542698,-74.28090002
4361,MOBIL #11640,10918,CONVENIENCE/GAS,41.35580702,-74.282895
4362,SHELL STATION,10918,CONVENIENCE/GAS,41.355631,-74.281299
4363,TOBACCO HOUSE OF CHESTER,10918,TOBACCO RETAIL,41.35436701,-74.28125902
4364,CUMBERLAND FARMS #1564,10918,CONVENIENCE/GAS,41.35269061,-74.27547631
4365,ANNE MARIE'S COUNTRY DELI,10918,DELICATESSEN,41.32047298,-74.28560001
4366,CHESTER MARKET & DOWNTOWN DELI,10918,DELICATESSEN,41.36226,-74.27190493
4367,HOLLOW BELLY CORNER LAKES STORE,10919,CONVENIENCE STORE,41.51479898,-74.38795704
4368,KS MART,10920,CONVENIENCE STORE,41.151073,-73.945168
4369,BP GAS STATION - CONGERS,10920,CONVENIENCE/GAS,41.14704298,-73.93380901
4370,CONGER'S LITTLE FOOD MART,10920,DELICATESSEN,41.14769002,-73.93459499
4371,GULF - CONGERS,10920,GAS STATION,41.14965201,-73.93857396
4372,TITANIC DELI,10920,DELICATESSEN,41.14597802,-73.93390398
4373,CONGERS FAST FOOD MART,10920,CONVENIENCE STORE,41.149699,-73.93927603
4374,SINCLAIR MART,10921,CONVENIENCE/GAS,41.33190099,-74.35648802
4375,KWIKMART OF FLORIDA,10921,DELICATESSEN,41.33498102,-74.35776075
4376,QUICK CHEK,10921,GAS STATION,41.339236,-74.35865701
4377,CHESTNUT MOBIL,10922,CONVENIENCE/GAS,41.33780535,-73.97978408
4378,FORT MONTGOMERY FOOD MART,10922,CONVENIENCE STORE,41.33346692,-73.98569364
4379,MOBIL - GARNERVILLE,10923,CONVENIENCE/GAS,41.20189483,-73.99445008
4380,WEST SIDE SUPERMART,10923,CONVENIENCE STORE,41.194094,-74.01459598
4381,7-ELEVEN #15528C,10923,CONVENIENCE STORE,41.21209816,-73.99710906
4382,MINA MART,10923,CONVENIENCE STORE,41.194094,-74.01459598
4383,202 MINIMART & DELI,10923,CONVENIENCE STORE,41.20195002,-73.99206802
4384,TOBACCO HOUSE GARNERVILLE,10923,TOBACCO RETAIL,41.20227599,-73.99163099
4385,QUICK SHOP DELI,10923,CONVENIENCE STORE,41.20092998,-73.99642502
4386,RAILROAD DELI,10923,DELICATESSEN,41.20773898,-73.99532498
4387,BP FOUR CORNERS,10923,CONVENIENCE/GAS,41.20765801,-73.99691896
4388,SUPER SHOP FOOD STORES,10923,CONVENIENCE STORE,41.20240398,-73.99249298
4389,CITGO COUNTRY CONVENIENCE,10924,CONVENIENCE/GAS,41.39871,-74.356685
4390,MOBIL,10924,CONVENIENCE/GAS,41.36179368,-74.35820479
4391,GULF EXPRESS,10924,CONVENIENCE/GAS,41.396165,-74.33312498
4392,QUICK CHEK #67,10924,CONVENIENCE/GAS,41.39379799,-74.33139001
4393,STEWART'S SHOP #323,10924,CONVENIENCE/GAS,41.397667,-74.35682104
4394,KWIK STOP FOODS,10924,CONVENIENCE STORE,41.40346698,-74.32564396
4395,KOSMIC KORNER,10924,OTHER,41.39815,-74.37677399
4396,BEVERAGE PLUS,10924,LIQUOR/BEVERAGE STORE,41.400543,-74.32585502
4397,CUMBERLAND FARMS #1541,10925,CONVENIENCE/GAS,41.22535799,-74.29227804
4398,VILLAGE MARKET,10925,CONVENIENCE STORE,41.22642199,-74.28565097
4399,KWIK MART (SUNOCO),10925,CONVENIENCE/GAS,41.226114,-74.29040099
4400,COUNTRY GROCERY,10925,CONVENIENCE STORE,41.22295,-74.29636899
4401,MOBIL WALLY MART,10926,CONVENIENCE/GAS,41.30324201,-74.14600603
4402,HARRIMAN SQUARE DELI,10926,CONVENIENCE STORE,41.30971003,-74.15038993
4403,J C DELI,10927,GROCERY SUPERMARKET,41.196338,-73.96161204
4404,NEIGHBORHOOD DISCOUNT,10927,DISCOUNT STORE,41.19645401,-73.96466599
4405,J & J GROCERY,10927,GROCERY SUPERMARKET,41.19891799,-73.96487998
4406,FIESTA MART,10927,DELICATESSEN,41.196424,-73.96281501
4407,PANTANO'S MARKET,10927,DELICATESSEN,41.20129502,-73.97229201
4408,LOS PRIMOS GROCERY,10927,GROCERY SUPERMARKET,41.19633901,-73.96580802
4409,SUNOCO - HAVERSTRAW,10927,GAS STATION,41.19882499,-73.98160497
4410,MI TIERRA,10927,CONVENIENCE STORE,41.19648502,-73.96448603
4411,EXXON - HAVERSTRAW,10927,CONVENIENCE/GAS,41.19769801,-73.97566204
4412,HOOKAH PARADISE,10927,TOBACCO RETAIL,41.19638699,-73.965445
4413,GARCIA GROCERY STORE,10927,GROCERY SUPERMARKET,41.198941,-73.96531902
4414,MARTINEZ GROCERY,10927,GROCERY SUPERMARKET,41.19645698,-73.963388
4415,LA BODEGA GROCERY,10927,CONVENIENCE STORE,41.19777499,-73.964856
4416,50 BROADWAY GROCERY,10927,CONVENIENCE STORE,41.198265,-73.96456004
4417,RD GROCERY,10927,GROCERY SUPERMARKET,41.19750199,-73.96478803
4418,SHELL,10928,CONVENIENCE/GAS,41.36768602,-73.96618101
4419,MAIN STREET MARKET,10928,DELICATESSEN,41.371228,-73.96478903
4420,HANKANG FARM MARKET,10928,GROCERY SUPERMARKET,41.374355,-73.96380298
4421,JAY'S DELI,10930,GROCERY SUPERMARKET,41.34837902,-74.12521799
4422,MONHAGEN AVENUE MINI MART,10940,CONVENIENCE STORE,41.44838602,-74.43139701
4423,QUICK CHEK,10940,CONVENIENCE/GAS,41.47281345,-74.46332514
4424,LUPITAS DELI,10940,GROCERY SUPERMARKET,41.45017501,-74.408543
4425,AA DELI GROCERY,10940,DELICATESSEN,41.45153099,-74.41140902
4426,211 TOBACCO,10940,TOBACCO RETAIL,41.45104698,-74.41355898
4427,SUNOCO,10940,CONVENIENCE/GAS,41.452776,-74.40586003
4428,MOUNT HOPE COUNTRY STORE,10940,CONVENIENCE STORE,41.44419903,-74.52139807
4429,CITGO,10940,CONVENIENCE/GAS,42.22823499,-74.68361207
4430,SHOP RITE OF WALLKILL PLAZA,10940,GROCERY SUPERMARKET,41.45348402,-74.39667799
4431,2020 DELIMART,10940,CONVENIENCE STORE,41.46273802,-74.41241803
4432,EXXON,10940,CONVENIENCE/GAS,41.49415402,-74.40351704
4433,BASSI'S EXPRESS,10940,CONVENIENCE/GAS,41.49419002,-74.40172499
4434,RITE STOP FOOD MARKET,10940,CONVENIENCE STORE,41.45027798,-74.41690797
4435,VAPE PARADISE,10940,TOBACCO RETAIL,41.43408686,-74.42221769
4436,SMOKER'S CHOICE,10940,TOBACCO RETAIL,41.42840599,-74.42533002
4437,NY VAPE COLLECTION,10940,OTHER,41.45509502,-74.38357398
4438,KWIK MART OF MIDDLETOWN,10940,CONVENIENCE/GAS,41.424582,-74.42938803
4439,DOLLAR GENERAL,10940,DISCOUNT STORE,41.4572043,-74.43791678
4440,CARLITOS CIGARS,10940,TOBACCO RETAIL,41.454581,-74.40094304
4441,FAMILY DOLLAR #4582,10940,DISCOUNT STORE,41.42841559,-74.42603652
4442,QUICK START CONVENIENCE,10940,CONVENIENCE STORE,41.464288,-74.41303502
4443,E CIG & TOBACCO OF ZHU,10940,TOBACCO RETAIL,41.45126101,-74.38162904
4444,LA MORENITA MARKET,10940,CONVENIENCE STORE,41.45095801,-74.41248903
4445,STEWARTS SHOP,10940,CONVENIENCE/GAS,41.445254,-74.44434101
4446,SHORT STOP,10940,CONVENIENCE STORE,41.44406599,-74.38697703
4447,VAPER'S CHOICE,10940,OTHER,41.45724036,-74.43811631
4448,ROCK FANTASY,10940,CONVENIENCE STORE,41.4462302,-74.42264668
4449,TOM'S MARKET,10940,DELICATESSEN,41.454386,-74.40725604
4450,WAL-MART SUPERCENTER #1959,10940,GROCERY SUPERMARKET,41.454458,-74.37877902
4451,PRICE CHOPPER #114,10940,GROCERY SUPERMARKET,41.45094413,-74.38122473
4452,BUDGET EXPRESS,10940,LIQUOR/BEVERAGE STORE,41.43793102,-74.42224003
4453,QUICK CHEK,10940,CONVENIENCE/GAS,41.42205,-74.43347103
4454,DOLLAR GENERAL,10940,DISCOUNT STORE,41.43408686,-74.42221769
4455,SUNOCO,10940,CONVENIENCE/GAS,41.47227599,-74.370462
4456,CUMBERLAND FARMS #1586,10940,CONVENIENCE/GAS,41.44480502,-74.39910598
4457,SUNOCO,10940,CONVENIENCE/GAS,41.42889399,-74.42625404
4458,MOBIL MART,10940,CONVENIENCE/GAS,41.46182301,-74.37463199
4459,FAMILY DOLLAR #2272,10940,DISCOUNT STORE,41.44639201,-74.40823697
4460,BEER KING,10940,LIQUOR/BEVERAGE STORE,41.46711199,-74.413678
4461,VICTOR'S MINI MART,10940,GROCERY SUPERMARKET,41.448052,-74.41874704
4462,STEWARTS SHOP #327,10940,CONVENIENCE/GAS,41.47168599,-74.38342604
4463,GINO'S LUNCHEONETTE,10940,DELICATESSEN,41.454164,-74.43490601
4464,LA MEXICANA DELI & SUPERMARKET,10940,GROCERY SUPERMARKET,41.45205499,-74.41574498
4465,SUNOCO,10940,CONVENIENCE/GAS,41.44659502,-74.41187899
4466,PARK CIRCLE CONVENIENCE,10940,CONVENIENCE/GAS,41.450496,-74.41709798
4467,SHOP RITE OF MIDDLETOWN #272,10940,GROCERY SUPERMARKET,41.429242,-74.42367702
4468,EXXON MINI MART INC.,10940,CONVENIENCE/GAS,41.51911399,-74.41575596
4469,JET MARKET,10940,CONVENIENCE STORE,41.445887,-74.40955201
4470,TEXACO FOOD MART,10940,CONVENIENCE/GAS,41.42304199,-74.42800401
4471,SILVERLAKE DELI,10940,DELICATESSEN,41.47693801,-74.38133198
4472,MOBIL MART,10940,CONVENIENCE/GAS,41.51971199,-74.41532999
4473,VG PETROLEUM,10940,CONVENIENCE/GAS,41.44599902,-74.39810199
4474,CITGO FOOD MART,10940,CONVENIENCE/GAS,41.42511002,-74.429037
4475,MOBIL ON THE RUN,10940,CONVENIENCE/GAS,41.44800747,-74.43135859
4476,NKJ CONVENIENCE/EXXON,10940,CONVENIENCE STORE,41.45349701,-74.40331403
4477,QUICK CHEK,10940,CONVENIENCE/GAS,41.44276901,-74.37635598
4478,211 DISCOUNT SMOKE SHOP,10940,TOBACCO RETAIL,41.4666332,-74.35318948
4479,SAM'S FOOD STORE,10940,CONVENIENCE STORE,41.44031757,-74.41978293
4480,211 WEST FOOD MART,10940,CONVENIENCE STORE,41.45341801,-74.40521898
4481,MONHAGEN DELI,10940,CONVENIENCE STORE,41.44778298,-74.43138603
4482,MIDDLETOWN SMOKE SHOPPE,10940,TOBACCO RETAIL,41.44788302,-74.41792603
4483,GULF,10940,CONVENIENCE/GAS,41.43635099,-74.42243097
4484,UB DELI,10940,DELICATESSEN,41.46483299,-74.41322999
4485,ABC MART,10940,CONVENIENCE STORE,41.446521,-74.421213
4486,SMOKER'S CHOICE,10940,TOBACCO RETAIL,41.45339601,-74.38665399
4487,AMBERS SUB SHOP,10940,CONVENIENCE STORE,41.448376,-74.42527503
4488,CUMBERLAND FARMS #1617,10940,CONVENIENCE/GAS,41.46194299,-74.41316704
4489,FAIR OAKS GENERAL STORE,10940,CONVENIENCE STORE,41.52436701,-74.41929396
4490,FIVE CORNERS MARKET,10940,CONVENIENCE STORE,41.44566765,-74.41646538
4491,EXPRESS MART,10940,CONVENIENCE STORE,41.44584299,-74.407695
4492,THE BEER KING,10940,LIQUOR/BEVERAGE STORE,41.45605167,-74.38923049
4493,"SMOKER'S HEAVEN, INC.",10941,TOBACCO RETAIL,41.46499698,-74.36158296
4494,HANNAFORD,10941,GROCERY SUPERMARKET,41.46527099,-74.37113297
4495,211 PIT STOP,10941,CONVENIENCE/GAS,41.46529299,-74.36055702
4496,CITGO,10941,CONVENIENCE/GAS,41.45216999,-74.41260202
4497,SUNOCO CRYSTAL RUN,10941,CONVENIENCE/GAS,41.44519499,-74.36307997
4498,GALLERIA MART,10941,CONVENIENCE STORE,41.452525,-74.36838597
4499,QUICK CHEK,10950,CONVENIENCE/GAS,41.31581599,-74.16928702
4500,COUNTRY CONVIENIENCE FOOD STORE,10950,CONVENIENCE STORE,41.30727898,-74.22565004
4501,SMOKE & PUFF,10950,TOBACCO RETAIL,41.33496399,-74.19264202
4502,EXXON,10950,CONVENIENCE/GAS,41.338503,-74.18936603
